hypoxia_score,cd8_effector_score,local_cd8_knn,niche,constraint_index,cell_type
0.27711054407449126,-0.013370073758638822,0.01812723289635036,intermediate,1.3437789642148947,Pericytes
0.07055773936122298,-0.015558430057788186,0.02015534649189846,intermediate,0.5441372579456961,Pericytes
-0.02311560858684375,-0.026518852604545562,0.019603862632320175,intermediate,0.330542792328133,Macrophages
-0.1316770071006683,0.4362126417756349,0.019603862632320175,permissive_high_CD8,-7.026074809745683,Macrophages
-0.10181160624247476,-0.011994418827628316,0.01802601104984579,intermediate,-0.20376647745052476,Endothelial cells
-0.012483144859712287,0.0,-0.009605158292330227,intermediate,-0.023142133722735863,Macrophages
0.029131992274977564,0.0,-0.009093672640410512,intermediate,0.1445580019420648,Fibroblasts
0.3642515887218307,-0.01330931659652154,-0.008184716640374599,intermediate,1.69403031630743,Fibroblasts
-0.1596540887671781,0.0,-0.009118184451310418,permissive_high_CD8,-0.6162096797773988,Fibroblasts
0.06693111749059225,0.0,-0.008604942610067555,intermediate,0.29688042265530395,Fibroblasts
-0.10332230104500031,0.0,-0.009605158292330229,permissive_high_CD8,-0.3892045779397025,Fibroblasts
-0.2251390510773563,-0.025535672299775034,-0.008547980518315323,intermediate,-0.49826994845424966,Fibroblasts
-0.03159840135689242,0.0,-0.007474280948098372,intermediate,-0.10017254449536783,Fibroblasts
